 data_channel_is_lifestyle, data_channel_is_entertainment, data_channel_is_bus, data_channel_is_socmed, data_channel_is_tech, data_channel_is_world, data_channel_is_other, weekday_is_monday, weekday_is_tuesday, weekday_is_wednesday, weekday_is_thursday, weekday_is_friday, weekday_is_saturday, weekday_is_sunday, n_unique_tokens, num_hrefs, num_imgs, num_videos, average_token_length, num_keywords, kw_avg_min, kw_avg_max, kw_avg_avg, self_reference_avg_sharess, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, global_subjectivity, global_sentiment_polarity, global_rate_positive_words, avg_positive_polarity, title_subjectivity, title_sentiment_polarity,pred_shares
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0291157419838042,0.0976838984762403,2.57570880749999,-0.3019136491148211,-0.0123734577948951,-0.6427131907326703,1.525863120387915,-1.782314556875444,-0.9230013679227104,-0.1817254745026632,0.0604586862590593,0.8002431150719911,-0.646742015371877,-0.6448307987415646,0.6215855064987386,0.2650422440329733,-0.3074528305092981,0.490885344151913,-0.2500836886659509,0.9081672132722198,0.738830137516229,7.445428
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0646096482303367,5.129843817828683,7.261417613185199,-0.3019136491148211,-0.2322063143704883,-0.1192367572318963,-0.2697413358567469,0.547817701743252,-0.5900229417613766,-0.0740283908254908,-0.5926553329987317,-0.5142917292389738,-0.663248949042522,-0.6609897313600289,2.246015676409832,0.2391127599834749,0.457473363940179,-1.4263326396190128,-0.8313124453927618,-0.8713963478942782,-0.2665405303067106,7.757851
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0394474226110174,-0.5203006530231824,-0.5480970629568164,4.7424649323714965,-0.180053343742466,1.4511925432704254,0.3583377974225183,-1.677496235142745,1.6021202028986925,0.2598325685737433,-0.6255670230410488,0.5571318862793831,-0.337283180635513,1.192023652390699,-0.7401594558423062,0.5647201864486581,-1.3036429499694684,-0.4878472516406387,0.7736128491654806,-0.8713963478942782,-0.2665405303067106,7.845544
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0247613346354183,0.6273849426186028,1.254098631537495,-0.0617051452345203,0.65923060805952,0.4042396762688776,-0.30085392002105,1.9258690933621387,1.8214638030957309,0.1663945787754286,-0.6065429445320363,0.6120419349592918,-0.6762659763944613,1.4418701648206802,-0.7229613335461619,0.9507697100374864,-0.4368030651868208,-0.4722389448185577,0.2581235989326883,2.2113121832588285,-4.015380308626995,8.208674
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0556735292566346,-0.6968676677373031,-0.4279506833238622,-0.3019136491148211,-0.0834786788758024,-1.1661896242334442,0.1690742190561304,-1.7913634422665448,-0.8484580793017521,-0.1300308743376204,2.489393714714501,-0.4622208897897746,-0.6231261482095348,-0.6210391864681434,-0.6651244585040189,0.2075454588693442,0.6341481695746676,2.5099014995484867,-1.6533069520727317,-0.8713963478942782,-0.2665405303067106,7.3145986
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0261842405159835,0.0976838984762403,-0.5480970629568164,-0.0617051452345203,0.1050035942752417,1.4511925432704254,-0.1517140488723195,-0.6128266923751459,0.2146700849893991,-0.2294999008218568,1.0277864766050182,-0.5504740604212983,-0.6937245437152678,0.8893268323183815,-0.7402134580226645,-0.7660307622525317,-0.2970608841048036,0.4183018318588222,-1.1728500058670883,-0.0680238215939584,0.051542844823552,7.256099
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0324367425576433,0.7156684499756631,-0.4279506833238622,-0.3019136491148211,0.0700702807983737,0.4042396762688776,0.2668554021741058,-0.7202791074581698,2.277691989385409,-0.0298725865178502,2.7248385219563147,-0.5304408700234967,-0.6760823586696557,-0.6729208923041594,-0.7221852304810182,0.0935151303682091,0.7591394301461367,1.1778204520036288,0.0822678472087131,-0.8713963478942782,-0.2665405303067106,8.237728
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0172427016358657,-0.5203006530231824,-0.4279506833238622,-0.3019136491148211,-0.1866409300878554,-0.1192367572318963,0.3039196981408327,-0.7576655248365497,-0.3720841172473686,-0.2721910247914879,-0.5929967854671885,-0.5139764856515338,-0.168526594078875,-0.6609918159654539,1.764278909157726,-0.8801853349677752,-0.3339601887028608,0.0027077926198509,0.157151477747152,0.3616870645669646,1.232995381021403,7.4568872
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0317978089484181,-0.0788831162378804,-0.187657924057954,-0.3019136491148211,0.0758827658246867,-0.6427131907326703,-0.1194702538257478,0.1408834820158321,-0.6551532380479863,-0.2003929690065627,-0.5748713924872595,-0.4927223071410208,1.3820858112409264,-0.6448319895720949,0.2051275582822982,0.0330879972704616,-1.0980210383910938,0.0881494377104992,-0.760876789900106,-0.8713963478942782,-0.2665405303067106,7.1118083
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0545510490276033,-0.6968676677373031,-0.5480970629568164,0.8991288702866832,-0.252289635411063,1.4511925432704254,-0.0986456898483973,0.0533448126593903,0.1969933006388718,-0.1774175911555763,-0.6252865421827472,-0.5530999430141661,-0.6938834651867611,2.364846197949619,-0.7402109545357792,0.1860363664474083,0.3674586686679105,-0.3619749283875328,-0.7153635981052776,0.0534162114516538,0.2957854364413319,7.5142384
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0621943696915217,-0.6968676677373031,-0.4279506833238622,-0.0617051452345203,0.3163128606505586,-0.1192367572318963,-0.2836265209535245,1.812395008070472,1.1959636167220076,0.1284421264875931,-0.5930109054613155,0.1322005166251302,-0.1578648494947268,1.2801997421253275,-0.7106398987942583,-0.3089822426435921,-1.569814120912317,-0.4237357117837592,-0.1138789527888969,2.2113121832588285,-4.015380308626995,7.6828647
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0217707385001474,0.450817927904482,-0.4279506833238622,-0.3019136491148211,0.3578485545569248,-0.1192367572318963,0.0858902268734673,0.2063329544318633,3.9739392855282234,0.1435197182023972,2.6702653895184265,-0.5143099941189235,-0.6635321451740253,-0.6609988673197728,-0.7093647665947109,-0.5588836838539021,0.6501245717089615,-0.2297875946560673,0.7492993938965589,-0.2548546416636568,-0.7663858340814989,8.0002365
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0609788340162561,0.3625344205474216,1.3742450111704492,-0.3019136491148211,-0.0659537514556754,0.4042396762688776,0.3921884261086418,-1.7818807062062674,-0.680447552739392,-0.1056195353706511,-0.6053495972028866,0.7021713595067589,-0.234626443240576,-0.672290542254796,0.9258790096718886,0.5037436093272977,-0.1452299172120388,-0.5378141213391711,-0.1970329460298625,-0.8713963478942782,-0.2665405303067106,7.6716604
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0023727080590717,-0.6968676677373031,-0.0675115444249999,-0.0617051452345203,0.2739022774485162,-0.6427131907326703,-0.2415467615834656,0.9215667723140776,0.0494775465606875,28.314922866477133,-0.5748724767429632,-0.4927077903005328,-0.646745526688847,-0.6448335498990055,2.180990519562366,-0.4981742975444007,-0.3027815125150746,0.7926217016742089,-0.9313380453795436,0.3616870645669646,0.1083434475253177,8.193292
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1402503244036221,-0.9617181898084844,-0.5480970629568164,-0.0617051452345203,-5.372888650207597,0.4042396762688776,-0.1173728003134378,0.8131044148488216,0.0431068858661004,-0.2721910247914879,-0.6066005323140256,-0.5280744424872044,-0.2438371969637977,1.881208095146432,-0.722958865907872,-3.803358682309273,-1.2332374342369752,-2.2765592136762978,-3.3821870857652474,1.119519578474409,-0.1103388728765738,7.321743
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107689152099331,-0.2554501309520012,-0.4279506833238622,-0.3019136491148211,0.1774736929320739,1.4511925432704254,0.1041367155437326,-1.1890795472381115,-0.9268630979826412,-0.2721910247914879,-0.1941190767289412,-0.5519384655705069,-0.6939672288188651,-0.6889657522593428,1.9720024435017616,0.6368860753529282,0.220995458111374,0.7411743358177787,0.3735548174387066,1.1370349678565213,0.6536292334645176,7.3232956
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348648949377534,-0.7851511750943636,-0.4279506833238622,-0.3019136491148211,0.0638607086211768,1.4511925432704254,0.8427445788198505,-1.0195802885606855,-0.3502576317486184,-0.1774175911555763,0.2765422360431776,-0.5531671656781867,1.2484895757878414,-0.6900949486269216,-0.3440097236862111,0.3757806047964074,0.7962864405679515,-0.0092883495177938,-0.2581248401968058,-0.8713963478942782,-0.2665405303067106,7.3786016
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0185572723492784,-0.0788831162378804,-0.4279506833238622,-0.3019136491148211,0.1186456872746396,-1.1661896242334442,0.0499971340934425,-1.7119092702414922,-0.7863538322883831,-0.1006326475532245,-0.5494795053999258,-0.4624721391760648,2.2110325911418447,-0.6221991489906734,-0.6712026955164365,-0.6215048720176922,-0.7167747153450756,-0.867049310395591,-0.3882222075397196,-0.8713963478942782,-0.2665405303067106,7.289218
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071690919731213,0.450817927904482,-0.5480970629568164,-0.0617051452345203,0.3450701070221914,-1.6896660577342182,-0.2786646186719609,0.152969322092656,-0.438118426827992,-0.242251235529234,-0.5113743838249576,1.736467188494726,0.382943443564581,-0.584769364015237,-0.6367077234950982,0.0821875109387817,0.0945259125015653,0.2593140118756533,0.7396909096178813,-0.8713963478942782,-0.2665405303067106,7.0645795
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185019434038961,1.5985035235462672,-0.4279506833238622,-0.3019136491148211,0.2450982370342357,-1.6896660577342182,-0.2647922882449475,-0.3648624411989547,-0.3579241064384856,-0.1601860577672287,-0.5113743827089445,1.736414745673005,0.3829811190339482,-0.5847662013779742,-0.6367077235002736,-0.7550715350076902,0.2020962688485466,-0.1459553722399837,0.5485996174012253,-0.5631254947789676,0.8581114031893745,7.2177124
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0187408812932177,-0.6085841603802428,-0.5480970629568164,-0.0617051452345203,-0.0449779344084461,1.4511925432704254,-0.3052844959778514,1.0675885119064563,0.2433570069265993,-0.1644939411143156,-0.6255198566476678,-0.5531249853738592,-0.3380062360423195,-0.3509542532288228,1.6734951962376496,0.6004655127011642,1.074269710684269,-0.5970993142968627,1.847105926995,-0.8713963478942782,-0.2665405303067106,7.5993333
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0288480493995699,-0.7851511750943636,-0.4279506833238622,-0.0617051452345203,-0.2746966785337258,0.4042396762688776,-0.2895375263039443,-0.8151994360615333,-0.7319951234651831,-0.2248043079735321,-0.6066149720789966,3.435790068236191,-0.6762700659668378,-0.6730032084958798,-0.7223255216908684,0.4071351361053904,0.48357681022547,2.022656995808899,0.6523690045235628,1.1837426728754874,0.9830727291321346,7.0414376
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0091385383678555,-0.6085841603802428,-0.3078043036909081,-0.3019136491148211,0.3405181736140079,-0.1192367572318963,-0.4605046256206498,0.6292045456902234,0.269624089466656,-0.2721910247914879,-0.5930001267074628,-0.512048144309406,-0.1568167896014488,1.7615582946859014,-0.7106230743036543,-1.2296951917170866,-3.012658366888046,-2.2765592136762978,-3.3821870857652474,-0.8713963478942782,-0.2665405303067106,7.3174543
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0252703470581243,-0.6968676677373031,-0.5480970629568164,-0.0617051452345203,-0.1498776551111143,-0.6427131907326703,-0.4745306764659085,1.685267907832751,-0.2680717432687121,-0.2075727745851845,2.599197242074666,-0.4927129063417891,-0.6467426800854521,-0.6448283550374211,-0.6942084037814499,0.7734048054575567,0.8438470000564218,1.1696924998469256,1.0249043687986177,0.8240933442399307,0.8581114031893745,7.241483
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0282215637828362,-0.7851511750943636,-0.5480970629568164,-0.0617051452345203,-0.0585030828091017,-0.6427131907326703,-0.4045154001134746,-0.6802098992034689,-1.0832500238213882,-0.2721910247914879,-0.5748495720533812,3.2852679654652275,-0.6467333984839995,-0.6445877220771822,-0.6942019468194445,1.6819241107715637,-2.7987103955140307,-0.7407964179907982,-1.5907773951396549,-0.8713963478942782,-0.2665405303067106,7.212878
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0199360613755483,-0.3437336383090616,-0.5480970629568164,-0.0617051452345203,-0.0994986984717477,-0.6427131907326703,0.8462439054135521,-0.8978789779229005,0.0690205347263158,-0.2721910247914879,-0.5720808080947476,3.281381185436589,-0.646744855524645,-0.6445916763470033,-0.6937371169137742,1.4315947726467786,1.2410195719780912,1.402713078342564,0.9550244831572472,1.903041330143518,0.8581114031893745,7.4636765
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0110599293788199,0.0094003911191799,-0.3078043036909081,-0.3019136491148211,0.3553375616873915,1.4511925432704254,-0.1257690416953107,0.2310542614050051,-0.2152448965290942,-0.2445990319533963,1.2464013231461468,1.292707819290294,-0.6907059191211408,-0.6892062802445129,-0.7395208238306921,-0.7554372880547864,0.2677326194863113,-0.9583208533140124,0.2464202586454915,-0.8713963478942782,-0.2665405303067106,7.0933623
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1077886883063981,-0.873434682451424,-0.5480970629568164,-0.0617051452345203,0.7324409443661373,0.4042396762688776,0.0269015785717122,0.5151726523950108,-0.2358826257886908,-0.2721910247914879,-0.1305595860982805,-0.5304438033571099,1.538205506987426,-0.2490134471090057,-0.7229565456780013,-0.58627931906904,0.7040353553453189,-0.9089990098986084,0.2049803772540763,0.0534162114516538,3.482299248013573,7.175088
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052319023922725,-0.2554501309520012,-0.4279506833238622,0.4187118625260814,0.0327029794419085,0.4042396762688776,-0.2908497737767699,0.90805542289238,0.9749790302094448,-0.1795715328291197,-0.60661432783977,-0.5282551798360335,-0.676269560596642,2.294474562050998,-0.7216665257363245,0.116230678810158,-0.3621169593251521,-0.4745975334031673,1.055573874162644,-0.8713963478942782,-0.2665405303067106,7.476673
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0304451944738485,-0.5203006530231824,-0.4279506833238622,-0.3019136491148211,0.5597343503685528,-2.213142491234992,0.0209027329816523,-1.6574895214155718,-0.5819843315657948,-0.1644939411143156,-0.4478855561514834,2.6729656271814592,-0.5276225446350481,-0.5265790800225273,-0.5792033584361016,-0.925401645109342,0.3077499243108642,2.436263642424868,-0.127829048484794,-0.8713963478942782,-0.2665405303067106,7.2012415
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0151347187430582,-0.1671666235949408,-0.5480970629568164,-0.3019136491148211,0.3894448997210556,0.4042396762688776,-0.0264881471798204,-1.7624503940827585,-1.0751869289599452,-0.1429545243788811,-0.6064889057187991,-0.5302198299701651,-0.094937276067505,-0.6731055910937439,1.7295040606008238,-0.3828907337810714,-0.2764119738409029,-0.3404627454070826,-0.9658959288608444,-0.8713963478942782,-0.2665405303067106,7.285769
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0059242845522768,-0.7851511750943636,-0.4279506833238622,-0.3019136491148211,0.3091199824796887,-1.1661896242334442,-0.4755017395957994,-0.0706373129287052,-0.6230705591932479,1.6706643647447006,-0.5471618697852068,-0.4624787796401248,-0.6228908130234567,-0.6219853351301371,2.0864333223162106,1.4440552124009889,-2.3869910067027638,-1.3962905767601406,-0.2493941680617045,2.2113121832588285,-4.015380308626995,7.6711307
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0552514524756204,5.306410832542804,3.2965870852977144,-0.3019136491148211,0.1339032370136457,-0.6427131907326703,0.1118852244313932,-0.6872754672483814,0.06669164956804,0.0706034076987677,-0.5709717190407596,-0.4911693122866697,2.294335041214984,-0.6388678556968482,-0.6940842288832965,0.9457576039108824,0.6826702213228192,0.7343818658144767,0.8864158587099072,-0.8713963478942782,-0.2665405303067106,7.5106955
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004483551262696,-0.1671666235949408,-0.4279506833238622,-0.3019136491148211,0.3874819363377589,-0.1192367572318963,-0.3098907524124332,-0.5685420493529172,-0.7369686817439698,-0.2721910247914879,-0.5930099531598583,-0.5143136387482521,2.373010762298907,-0.6609989013824955,-0.7106393617263987,0.6168966976444569,0.0514539023246626,0.7899207504456778,-0.3686319489999611,-0.8713963478942782,-0.2665405303067106,6.9654365
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0175687749676583,0.0094003911191799,0.0526348352079541,-0.3019136491148211,0.5101214024242279,1.4511925432704254,0.0407322503484613,-0.3899266141582758,0.5941340779560811,-0.1171072242963598,-0.6240060924826932,3.5228057562316497,-0.6938770841535395,-0.6892220039658503,-0.7391573860207629,0.479079453567056,-0.1828594758975002,1.0710268066196884,0.6303077747876177,1.2864996239128963,1.7953213477694456,7.5658565
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0276908185517909,0.7156684499756631,-0.4279506833238622,-0.3019136491148211,-0.374451966763738,1.4511925432704254,0.0180907741113118,-0.2788112598519682,-0.3270658909131232,-0.2721910247914879,2.4077193464509064,-0.553166824926305,-0.6939478428535237,-0.6900534355159381,-0.3828218744390471,0.4898404603554065,0.5868780069880563,0.365025236545812,1.3904830146087894,0.1561731624890632,0.6706694142733604,7.2788277
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0389277979404144,-0.3437336383090616,-0.5480970629568164,-0.3019136491148211,0.4607642863855671,1.4511925432704254,1.8123079973132723,-1.7909409956718596,-0.3987598357378636,0.0724396429754634,-0.6250156385387764,0.3220772798707518,0.0889357995979292,-0.6884267406994196,0.9342149388033852,-0.5180382416630748,0.3439765742562456,0.901802050439938,-0.6092496976847751,-0.8713963478942782,-0.2665405303067106,7.940002
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0161835516844758,1.157085986760965,-0.4279506833238622,-0.3019136491148211,0.3549138624919464,-0.1192367572318963,0.1336810300747773,-0.1316455711461396,-0.2054819155624133,-0.2721910247914879,1.2057325521445534,0.157988605172089,-0.3331138186350145,-0.1744159333241631,-0.7106372278674068,0.8249147945070994,-0.345726533763202,0.1921024722280303,0.9000154972895525,-0.1707807726313677,-0.0109378181485776,7.4064565
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.051029968976059,-0.2554501309520012,-0.5480970629568164,-0.3019136491148211,-0.2825890378642913,1.4511925432704254,-0.1827580748008792,-0.7569642804913601,-0.3464498187041372,-0.1041835742550991,-0.1079625939287743,-0.5529057661407655,-0.6935186313000777,-0.6875669723209822,1.892836196084958,-0.2106284358452012,1.0257400488843185,1.5105305814061245,0.3692412442502593,0.2846193512881368,-0.7351455025967462,7.278409
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0042028048381903,-0.2554501309520012,-0.3078043036909081,-0.3019136491148211,0.382571961898114,-0.1192367572318963,-0.1228553166942102,0.4927806453934075,-0.3511353944237287,-0.166647882787859,-0.59207927282842,-0.5140188603763788,-0.1545825618581872,-0.6609992632888237,1.7499075631201786,0.0320684026972837,0.788459075757175,-0.6998427434344368,0.3613042695819852,-0.8713963478942782,-0.2665405303067106,7.3316197
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0493681449103781,-0.432017145666122,-0.5480970629568164,-0.3019136491148211,0.0402332721111961,-0.1192367572318963,0.3105612771876132,-1.7779760501814474,-0.5400630135754413,-0.1429545243788811,-0.5922903329098297,-0.5140290143796477,-0.6635699346045854,2.248029094000904,-0.7106330480038578,0.9735167358337558,4.130464299346093,1.9467884744645696,1.0687992895606622,1.440635050470552,1.6078793588534313,7.461732
